Timestamp,Device_Type,Src_IP,Dst_IP,Src_Port,Dst_Port,Protocol,Packet_Size,Flags,Payload,Activity,Label
2024-05-27 05:01:30.355179,Smart Alarm System,6.247.16.193,205.43.238.95,6290,41057,UDP,880,ACK,1196,receiving data,0
2024-05-27 21:12:56.355179,Smart Alarm System,148.233.157.212,91.61.218.32,3704,63954,TCP,733,FIN,1112,idle,0
2024-05-27 21:47:08.355179,Smart Alarm System,49.193.233.209,187.16.160.130,25857,41665,UDP,219,,119,idle,0
2024-05-26 22:14:57.355179,Smart Alarm System,26.206.181.78,11.72.175.131,8865,7952,TCP,435,,1275,receiving data,0
2024-05-27 04:47:12.355179,Smart Alarm System,114.12.133.0,97.180.132.10,60910,7589,UDP,687,FIN,110,receiving data,0
2024-05-26 22:26:11.355179,Smart Alarm System,27.47.222.244,177.41.98.186,37920,41680,UDP,1429,RST,603,receiving data,0
2024-05-27 15:01:53.355179,Smart Alarm System,69.34.68.66,60.20.32.14,61518,48197,UDP,281,SYN,1046,idle,1
2024-05-26 22:19:13.355179,Smart Alarm System,57.35.31.91,132.200.220.119,46919,22972,UDP,770,SYN,907,idle,1
2024-05-27 02:33:46.355179,Smart Alarm System,124.81.243.166,235.31.156.120,51416,30335,UDP,234,SYN,266,sending data,1
2024-05-27 06:44:58.355179,Smart Alarm System,160.12.139.17,171.173.112.153,11134,48511,TCP,1326,RST,761,idle,0
2024-05-27 07:47:00.355179,Smart Alarm System,192.123.86.33,137.188.174.155,37792,18584,UDP,433,RST,766,receiving data,0
2024-05-27 19:27:16.355179,Smart Alarm System,27.103.38.100,142.55.134.87,29923,58205,UDP,1076,SYN,1309,receiving data,1
2024-05-27 10:27:31.355179,Smart Alarm System,123.208.61.205,30.212.2.168,25209,61904,TCP,557,FIN,16,sending data,1
2024-05-27 10:06:14.355179,Smart Alarm System,120.121.27.180,149.195.212.39,32007,52771,TCP,162,RST,496,receiving data,0
2024-05-27 13:57:51.355179,Smart Alarm System,87.170.109.97,255.248.241.98,55059,23783,TCP,803,ACK,43,idle,1
2024-05-27 06:49:55.355179,Smart Alarm System,117.52.175.152,33.118.108.26,48700,1310,TCP,974,ACK,760,idle,0
2024-05-27 08:02:11.355179,Smart Alarm System,164.114.75.176,58.51.250.127,42872,12222,TCP,1034,,429,idle,1
2024-05-27 12:18:13.356179,Smart Alarm System,16.147.169.44,36.45.34.161,19593,38232,UDP,1118,FIN,280,sending data,1
2024-05-26 21:26:21.356179,Smart Alarm System,100.119.170.155,203.3.76.39,43683,50599,TCP,357,SYN,588,idle,0
2024-05-27 09:50:47.356179,Smart Alarm System,218.131.8.237,248.251.200.222,8983,24048,UDP,350,RST,481,receiving data,1
2024-05-27 00:17:00.356179,Smart Alarm System,152.117.42.13,98.253.25.225,15120,47309,TCP,1118,ACK,757,sending data,1
2024-05-27 17:49:55.356179,Smart Alarm System,26.209.8.222,23.51.127.105,45800,47001,UDP,394,,679,idle,0
2024-05-26 21:41:08.356179,Smart Alarm System,154.162.208.11,217.6.69.157,3065,6662,UDP,112,ACK,333,sending data,1
2024-05-26 21:28:05.356179,Smart Alarm System,29.111.92.145,52.60.21.74,21855,60445,TCP,551,RST,463,idle,1
2024-05-27 12:20:24.356179,Smart Alarm System,180.101.173.77,72.233.0.20,23875,58235,TCP,633,SYN,650,idle,0
2024-05-27 08:21:43.356179,Smart Alarm System,96.74.130.2,54.188.189.176,23539,9697,UDP,486,RST,1382,idle,0
2024-05-27 06:29:44.356179,Smart Alarm System,95.131.56.243,124.177.208.172,7468,56263,TCP,1276,FIN,659,receiving data,1
2024-05-27 02:38:38.356179,Smart Alarm System,253.121.109.237,194.97.214.160,51221,36554,UDP,84,SYN,627,sending data,1
2024-05-27 03:02:59.356179,Smart Alarm System,187.170.144.47,213.167.45.3,59836,49103,TCP,900,SYN,381,sending data,1
2024-05-28 00:36:44.356179,Smart Alarm System,157.13.145.55,84.17.173.236,54413,1546,TCP,968,RST,909,sending data,1
2024-05-27 00:32:02.356179,Smart Alarm System,60.138.193.171,194.169.41.106,42589,33647,TCP,167,FIN,495,idle,0
2024-05-27 20:19:00.356179,Smart Alarm System,120.182.13.157,203.199.68.231,53738,26988,TCP,646,FIN,1350,idle,1
2024-05-27 04:44:32.356179,Smart Alarm System,239.27.79.147,48.237.75.111,35071,5210,UDP,822,RST,514,sending data,1
2024-05-27 20:00:53.356179,Smart Alarm System,130.246.51.134,43.111.73.33,30280,56886,UDP,845,RST,340,idle,0
2024-05-27 06:31:37.356179,Smart Alarm System,228.23.101.102,172.36.145.240,31054,23806,UDP,81,SYN,113,sending data,1
2024-05-27 23:45:10.356179,Smart Alarm System,63.216.99.60,81.181.70.233,29697,7637,TCP,755,FIN,366,receiving data,0
2024-05-26 21:53:33.356179,Smart Alarm System,35.11.96.83,84.76.104.172,54257,59486,TCP,249,RST,202,idle,0
2024-05-27 04:47:30.356179,Smart Alarm System,179.39.211.97,83.98.163.234,32518,48454,UDP,342,FIN,1047,idle,1
2024-05-27 13:54:49.356179,Smart Alarm System,102.51.154.253,158.232.8.4,41955,10925,TCP,138,,435,sending data,1
2024-05-27 16:10:12.356179,Smart Alarm System,137.209.79.79,0.76.144.142,51027,28193,UDP,493,,55,idle,1
2024-05-27 14:30:30.356179,Smart Alarm System,112.233.247.214,204.247.231.114,39153,60830,TCP,203,,42,sending data,0
2024-05-27 15:14:21.356179,Smart Alarm System,223.81.44.136,136.124.67.122,7665,40266,TCP,1210,ACK,894,idle,0
2024-05-27 00:45:06.356179,Smart Alarm System,95.25.26.84,192.167.211.183,28243,49957,TCP,884,,57,idle,1
2024-05-27 10:45:02.356179,Smart Alarm System,164.200.59.83,54.1.164.187,15565,7402,TCP,428,SYN,481,sending data,1
2024-05-27 17:12:32.356179,Smart Alarm System,60.150.131.252,4.145.42.119,63534,32351,UDP,194,ACK,78,idle,1
2024-05-27 19:17:56.356179,Smart Alarm System,248.170.86.242,178.68.4.231,24079,31514,UDP,750,SYN,60,sending data,1
2024-05-27 09:02:27.356179,Smart Alarm System,131.74.165.99,234.47.246.215,23454,55203,TCP,315,FIN,1289,sending data,0
2024-05-27 10:48:25.356179,Smart Alarm System,163.64.110.43,3.72.5.104,25613,63806,UDP,828,,172,idle,0
2024-05-27 14:26:39.356179,Smart Alarm System,222.222.23.126,69.63.254.182,20519,56221,TCP,59,RST,372,sending data,0
2024-05-27 02:05:09.356179,Smart Alarm System,209.3.81.84,98.62.22.234,47740,12527,UDP,503,,847,receiving data,0
2024-05-27 17:58:11.356179,Smart Alarm System,248.196.255.202,234.246.27.82,12404,37116,UDP,1168,ACK,537,idle,0
2024-05-27 23:32:52.356179,Smart Alarm System,38.232.249.105,158.100.24.191,58049,3447,UDP,1461,SYN,834,sending data,1
2024-05-27 04:27:50.356179,Smart Alarm System,236.208.217.237,186.185.223.212,46910,23162,TCP,784,,1290,receiving data,0
2024-05-27 09:24:15.356179,Smart Alarm System,246.171.207.69,224.148.216.30,27451,61437,TCP,947,,1335,idle,0
2024-05-27 00:58:31.356179,Smart Alarm System,145.104.119.2,171.46.108.33,35829,14115,TCP,148,SYN,600,sending data,1
2024-05-27 18:22:09.356179,Smart Alarm System,58.160.77.239,87.136.182.219,39840,41748,UDP,875,SYN,912,idle,1
2024-05-27 03:00:20.356179,Smart Alarm System,254.38.237.157,255.139.238.104,59627,28811,UDP,1495,,1155,idle,0
2024-05-27 14:16:49.357179,Smart Alarm System,137.36.246.241,117.92.69.242,38895,46366,UDP,1315,SYN,408,receiving data,1
2024-05-27 09:32:13.357179,Smart Alarm System,69.15.176.137,131.164.177.182,58134,41386,TCP,1169,FIN,14,sending data,1
2024-05-27 06:40:55.357179,Smart Alarm System,79.78.174.46,19.21.147.57,8805,16051,UDP,189,FIN,592,idle,1
2024-05-27 07:05:05.357179,Smart Alarm System,162.136.190.235,85.116.51.176,30357,41946,UDP,857,SYN,413,idle,0
2024-05-27 11:18:01.357179,Smart Alarm System,5.48.128.246,154.35.202.197,63084,10449,UDP,1350,ACK,950,idle,0
2024-05-27 06:17:09.357179,Smart Alarm System,249.203.62.185,201.82.46.168,36421,55776,TCP,300,,451,receiving data,0
2024-05-27 19:25:29.357179,Smart Alarm System,82.37.116.124,75.202.17.234,6243,35767,UDP,905,SYN,81,idle,1
2024-05-27 18:30:19.357179,Smart Alarm System,103.196.165.15,6.12.230.221,17552,43412,TCP,736,,1329,sending data,0
2024-05-27 00:35:30.357179,Smart Alarm System,93.171.212.134,251.209.72.36,39541,38390,UDP,562,RST,512,idle,1
2024-05-27 02:50:50.357179,Smart Alarm System,9.118.172.184,130.206.93.217,44377,29476,TCP,1200,,1118,sending data,0
2024-05-28 00:05:49.357179,Smart Alarm System,139.129.190.184,79.74.125.112,16369,19474,TCP,1019,ACK,866,receiving data,1
2024-05-27 16:01:58.357179,Smart Alarm System,241.151.109.94,7.42.12.54,50049,39530,UDP,815,,166,idle,0
2024-05-26 22:18:33.357179,Smart Alarm System,73.75.74.235,226.10.168.222,34758,43315,TCP,156,,492,receiving data,0
2024-05-27 15:48:19.357179,Smart Alarm System,178.124.7.194,98.1.151.121,45333,56924,UDP,699,RST,273,receiving data,0
2024-05-27 21:35:46.357179,Smart Alarm System,43.72.4.124,38.46.33.63,46931,25777,UDP,92,SYN,678,sending data,0
2024-05-27 03:14:25.357179,Smart Alarm System,96.63.157.146,232.80.53.166,55428,50240,TCP,722,FIN,661,receiving data,0
2024-05-26 23:24:49.357179,Smart Alarm System,248.11.227.106,105.58.163.49,61285,23582,TCP,385,RST,689,sending data,1
2024-05-27 22:27:22.357179,Smart Alarm System,67.9.252.45,169.208.224.63,58469,17027,UDP,412,RST,810,sending data,0
2024-05-26 23:40:54.357179,Smart Alarm System,234.201.73.230,190.75.38.81,60389,24231,UDP,465,,134,receiving data,0
2024-05-27 19:51:14.357179,Smart Alarm System,67.50.220.165,116.36.27.231,23995,51551,UDP,777,SYN,748,idle,0
2024-05-27 17:19:47.357179,Smart Alarm System,170.122.212.62,160.172.29.109,18461,46436,TCP,308,FIN,1208,idle,0
2024-05-27 10:16:18.357179,Smart Alarm System,83.161.170.110,134.210.44.230,34854,48037,UDP,1283,,34,sending data,0
2024-05-27 09:55:08.357179,Smart Alarm System,189.165.49.95,220.130.103.182,44988,21353,TCP,123,FIN,1208,idle,1
2024-05-26 23:50:36.357179,Smart Alarm System,170.41.173.206,19.111.5.35,54807,24174,UDP,1135,SYN,919,receiving data,1
2024-05-26 21:33:40.357179,Smart Alarm System,197.150.237.88,217.211.176.200,3517,45325,UDP,948,,895,receiving data,1
2024-05-27 20:37:13.357179,Smart Alarm System,48.168.248.232,160.142.70.240,49880,46871,UDP,1399,SYN,325,sending data,1
2024-05-27 17:02:24.357179,Smart Alarm System,173.97.83.204,30.13.1.11,41264,54464,UDP,642,RST,659,sending data,0
2024-05-27 12:09:01.357179,Smart Alarm System,86.245.15.50,41.135.221.180,39180,33688,TCP,1379,SYN,702,idle,0
2024-05-27 23:45:16.357179,Smart Alarm System,244.151.206.232,116.71.129.186,26487,29097,UDP,592,ACK,1189,idle,0
2024-05-27 03:05:36.357179,Smart Alarm System,179.40.39.140,93.226.58.157,35727,55558,UDP,1102,,52,idle,0
2024-05-27 14:16:29.357179,Smart Alarm System,1.180.92.17,31.56.200.229,3998,48712,UDP,1403,SYN,605,idle,1
2024-05-26 23:17:37.357179,Smart Alarm System,64.97.179.72,49.4.81.210,8203,23340,TCP,959,FIN,111,receiving data,1
2024-05-26 21:37:20.357179,Smart Alarm System,173.177.73.3,75.144.147.19,9731,54356,TCP,715,RST,245,receiving data,0
2024-05-27 13:00:04.357179,Smart Alarm System,237.180.205.80,101.79.49.1,4293,8095,TCP,348,ACK,1211,receiving data,1
2024-05-27 00:05:49.357179,Smart Alarm System,45.79.202.181,82.62.86.235,42541,65387,TCP,1093,RST,1362,receiving data,1
2024-05-27 19:35:22.357179,Smart Alarm System,117.217.250.55,176.72.59.28,16930,55993,TCP,282,FIN,1112,sending data,1
2024-05-27 23:38:13.357179,Smart Alarm System,90.119.100.150,9.77.122.13,34701,31602,TCP,95,ACK,304,idle,0
2024-05-27 13:46:57.357179,Smart Alarm System,96.123.6.221,146.194.93.41,44011,40243,TCP,1271,SYN,264,receiving data,1
2024-05-27 19:06:13.357179,Smart Alarm System,27.64.157.31,68.88.85.212,62460,56122,TCP,866,ACK,1259,sending data,0
2024-05-27 04:20:07.357179,Smart Alarm System,204.63.37.46,1.217.32.13,22574,14115,UDP,51,FIN,324,receiving data,1
2024-05-27 05:14:18.357179,Smart Alarm System,106.3.214.21,1.159.104.76,17565,56653,TCP,309,RST,378,idle,0
2024-05-27 11:53:26.357179,Smart Alarm System,2.23.160.175,63.197.180.214,26960,4638,UDP,1194,FIN,1247,sending data,0
2024-05-27 19:17:44.357179,Smart Alarm System,227.100.38.130,194.246.9.252,1370,61849,TCP,1215,FIN,836,receiving data,0
2024-05-27 10:08:06.357179,Smart Alarm System,214.134.54.199,14.193.45.21,15547,3946,TCP,801,,33,idle,1
2024-05-26 22:14:52.357179,Smart Alarm System,236.9.103.78,245.29.199.156,19796,21277,UDP,813,SYN,590,idle,0
2024-05-27 10:05:20.357179,Smart Alarm System,133.125.100.194,197.55.141.181,49164,16934,UDP,1085,SYN,127,idle,1
2024-05-27 03:14:54.357179,Smart Alarm System,76.2.236.188,196.235.129.13,37340,49978,UDP,435,ACK,856,sending data,0
2024-05-27 12:58:02.357179,Smart Alarm System,181.62.196.131,194.238.251.147,48606,9297,UDP,378,ACK,1209,idle,0
2024-05-27 10:45:27.357179,Smart Alarm System,155.59.176.248,241.83.252.239,34084,33402,TCP,1084,RST,1165,idle,0
2024-05-27 17:23:46.357179,Smart Alarm System,190.125.245.222,52.122.179.34,6741,14566,UDP,56,FIN,816,sending data,0
2024-05-27 05:03:52.357179,Smart Alarm System,80.49.160.75,24.240.85.52,53053,24967,TCP,759,FIN,1241,idle,1
2024-05-27 12:03:42.357179,Smart Alarm System,34.0.87.226,120.28.80.179,49929,51524,UDP,1299,ACK,1122,sending data,0
2024-05-26 22:06:12.357179,Smart Alarm System,150.94.1.32,171.203.5.215,37886,52866,TCP,1417,FIN,25,receiving data,0
2024-05-27 12:47:22.357179,Smart Alarm System,108.182.182.157,145.90.177.130,27241,52671,TCP,241,ACK,708,sending data,0
2024-05-27 20:47:00.357179,Smart Alarm System,164.233.23.164,248.97.67.168,25068,62296,UDP,595,FIN,570,idle,1
2024-05-27 08:22:57.357179,Smart Alarm System,254.16.208.208,120.210.86.168,40210,28194,UDP,385,,813,idle,1
2024-05-27 20:46:53.357179,Smart Alarm System,29.54.220.230,197.207.233.111,52078,11323,TCP,689,,1256,sending data,1
2024-05-27 10:42:17.357179,Smart Alarm System,174.42.150.248,30.186.171.154,5787,40034,TCP,458,FIN,103,sending data,0
2024-05-26 23:46:54.357179,Smart Alarm System,148.196.151.10,161.151.221.154,12914,60534,TCP,900,,592,idle,0
2024-05-27 19:13:47.357179,Smart Alarm System,177.85.149.220,84.142.211.177,38876,59025,TCP,1169,ACK,1338,idle,1
2024-05-27 10:05:49.357179,Smart Alarm System,35.43.146.10,192.83.31.173,34286,55458,UDP,518,SYN,290,receiving data,0
2024-05-27 05:40:49.357179,Smart Alarm System,19.160.243.131,210.40.24.221,32882,8816,TCP,1307,,684,sending data,0
2024-05-27 09:23:20.358178,Smart Alarm System,153.117.38.72,137.79.44.25,58974,9923,UDP,120,FIN,253,sending data,1
2024-05-27 15:19:40.358178,Smart Alarm System,18.206.177.89,27.209.212.21,63265,60666,UDP,419,FIN,721,receiving data,0
2024-05-26 21:24:01.358178,Smart Alarm System,125.76.168.202,12.220.10.196,14535,5458,TCP,923,SYN,1191,receiving data,0
2024-05-27 00:14:20.358178,Smart Alarm System,252.119.203.67,144.15.124.229,44902,5922,TCP,1058,,988,receiving data,1
2024-05-27 14:22:46.358178,Smart Alarm System,107.237.92.54,166.221.37.245,9293,61152,TCP,805,RST,595,idle,0
2024-05-27 00:09:28.358178,Smart Alarm System,130.250.157.74,197.58.67.144,60149,14133,TCP,1222,FIN,1168,sending data,0
2024-05-27 09:04:03.358178,Smart Alarm System,195.109.80.148,215.105.235.110,57527,63402,UDP,352,SYN,493,receiving data,1
2024-05-27 03:00:30.358178,Smart Alarm System,33.151.61.130,89.58.193.195,44884,21926,TCP,221,,1090,receiving data,1
2024-05-27 16:06:10.358178,Smart Alarm System,250.153.189.204,201.78.0.93,17426,11524,UDP,800,ACK,105,receiving data,1
2024-05-27 06:50:01.358178,Smart Alarm System,195.29.0.194,97.190.32.15,6054,35679,TCP,829,,47,idle,1
2024-05-27 21:09:53.358178,Smart Alarm System,36.100.176.126,59.127.3.167,28833,24682,TCP,398,RST,1087,sending data,1
2024-05-27 11:03:02.358178,Smart Alarm System,240.122.105.49,204.250.167.127,52665,31826,UDP,159,SYN,901,sending data,1
2024-05-27 06:12:23.358178,Smart Alarm System,228.230.221.80,129.48.114.21,6052,10461,TCP,1386,FIN,1006,sending data,0
2024-05-27 19:51:29.358178,Smart Alarm System,138.49.158.52,78.167.6.149,15809,15236,UDP,416,FIN,926,receiving data,0
2024-05-27 18:39:54.358178,Smart Alarm System,200.62.48.38,115.145.75.205,40520,10226,UDP,697,,1174,sending data,0
2024-05-27 23:46:01.358178,Smart Alarm System,89.9.241.96,156.28.26.133,22119,59617,UDP,1427,ACK,872,receiving data,0
2024-05-27 01:47:18.358178,Smart Alarm System,197.250.112.235,63.185.4.207,56092,55269,UDP,565,,383,idle,0
2024-05-27 02:12:41.358178,Smart Alarm System,133.118.119.75,29.78.239.148,9481,43838,TCP,228,RST,1354,idle,1
2024-05-27 14:19:40.358178,Smart Alarm System,233.196.83.250,201.122.88.193,8696,6613,UDP,617,FIN,505,receiving data,1
2024-05-27 22:01:23.358178,Smart Alarm System,157.24.80.87,236.121.149.178,61969,25360,TCP,728,,1061,sending data,1
2024-05-27 19:45:58.358178,Smart Alarm System,211.70.202.234,204.165.92.234,31271,6804,TCP,1006,SYN,846,receiving data,0
2024-05-27 07:32:44.358178,Smart Alarm System,164.80.238.19,32.12.118.113,18925,58913,UDP,71,RST,108,sending data,1
2024-05-27 11:51:52.358178,Smart Alarm System,214.176.161.130,46.81.243.45,55457,34259,TCP,1077,ACK,199,idle,1
2024-05-27 20:50:30.358178,Smart Alarm System,132.172.241.198,214.16.124.113,18204,49482,UDP,407,FIN,343,receiving data,1
2024-05-27 22:04:45.358178,Smart Alarm System,98.122.46.162,115.155.92.161,44344,29895,TCP,759,FIN,351,idle,1
2024-05-26 22:30:15.358178,Smart Alarm System,188.206.102.25,215.241.187.166,35751,47750,TCP,1441,,811,idle,0
2024-05-27 07:49:26.358178,Smart Alarm System,225.42.39.77,66.17.164.172,18440,52174,UDP,811,FIN,1007,sending data,0
2024-05-27 12:16:51.358178,Smart Alarm System,39.195.242.177,58.107.220.180,1889,46946,UDP,768,,134,receiving data,1
2024-05-27 05:51:37.358178,Smart Alarm System,197.51.229.247,13.87.84.245,9823,23762,UDP,537,ACK,559,sending data,1
2024-05-26 22:33:32.358178,Smart Alarm System,215.152.110.31,243.242.2.181,8751,29985,TCP,152,RST,1192,sending data,0
2024-05-27 22:17:04.358178,Smart Alarm System,156.48.139.188,235.244.251.51,2191,65431,UDP,240,,920,sending data,1
2024-05-27 21:27:43.358178,Smart Alarm System,126.244.55.54,57.194.100.13,24958,51353,TCP,725,FIN,1094,receiving data,0
2024-05-27 18:32:20.358178,Smart Alarm System,180.176.249.93,42.103.237.153,33786,51476,UDP,908,ACK,24,sending data,0
2024-05-27 20:21:59.358178,Smart Alarm System,193.189.231.243,250.99.13.254,46513,45245,TCP,406,RST,11,sending data,0
2024-05-27 14:21:24.358178,Smart Alarm System,75.231.59.195,73.231.115.215,53938,29466,UDP,1427,ACK,159,sending data,1
2024-05-27 07:06:24.358178,Smart Alarm System,4.64.252.165,61.161.249.226,14714,63970,TCP,1213,SYN,852,idle,1
2024-05-27 23:37:37.358178,Smart Alarm System,68.55.246.6,124.218.52.202,18759,40999,UDP,1399,,346,receiving data,1
2024-05-27 13:48:45.358178,Smart Alarm System,173.159.83.31,74.252.244.176,9987,30728,TCP,504,,315,receiving data,0
2024-05-27 20:57:33.358178,Smart Alarm System,169.94.145.228,214.61.162.9,13325,6124,TCP,384,RST,770,sending data,0
2024-05-27 20:14:36.358178,Smart Alarm System,90.126.231.129,245.4.15.211,43486,34816,TCP,1219,RST,1081,sending data,1
2024-05-27 18:25:50.358178,Smart Alarm System,79.115.130.116,26.244.228.154,14926,22281,TCP,1053,ACK,174,idle,0
2024-05-26 21:45:49.358178,Smart Alarm System,37.156.176.232,108.182.37.239,60729,7169,TCP,211,FIN,1233,receiving data,1
2024-05-27 13:53:24.358178,Smart Alarm System,86.97.151.75,198.6.57.37,43664,25809,UDP,180,,414,receiving data,0
2024-05-27 13:40:41.358178,Smart Alarm System,168.210.139.252,251.141.151.190,29777,37281,UDP,735,,1178,sending data,1
2024-05-27 00:23:54.358178,Smart Alarm System,67.27.168.4,138.24.82.64,17176,38589,UDP,320,,1359,idle,0
2024-05-26 22:03:31.358178,Smart Alarm System,36.196.174.208,207.137.248.140,46423,3225,UDP,321,ACK,1151,idle,1
2024-05-27 03:47:35.358178,Smart Alarm System,56.87.105.167,236.35.114.185,22437,13742,TCP,817,FIN,1067,idle,0
2024-05-26 21:14:29.358178,Smart Alarm System,145.253.24.36,238.241.46.140,12865,60866,TCP,1164,,711,receiving data,0
2024-05-27 01:20:45.358178,Smart Alarm System,28.234.20.184,178.87.201.172,53306,12174,UDP,837,SYN,496,idle,0
2024-05-27 07:15:04.358178,Smart Alarm System,231.161.98.48,196.201.102.135,20960,62217,TCP,1241,,782,receiving data,0
2024-05-26 23:24:17.358178,Smart Alarm System,222.52.78.140,95.144.202.142,45508,36374,UDP,782,SYN,673,sending data,1
2024-05-27 08:23:53.358178,Smart Alarm System,66.18.50.242,25.102.175.26,10320,23675,TCP,1028,ACK,1152,idle,1
2024-05-27 23:55:30.358178,Smart Alarm System,65.247.183.72,134.58.187.191,40984,51388,UDP,928,SYN,702,receiving data,0
2024-05-27 23:42:13.358178,Smart Alarm System,0.131.45.248,106.72.102.56,15568,37343,UDP,1217,,1153,idle,0
2024-05-26 22:18:03.358178,Smart Alarm System,250.239.0.143,207.67.67.238,7904,8711,UDP,167,SYN,244,receiving data,0
2024-05-27 00:45:44.358178,Smart Alarm System,58.63.127.202,163.64.156.116,47505,62346,TCP,335,ACK,842,idle,0
2024-05-26 21:28:17.358178,Smart Alarm System,143.197.204.206,33.120.4.118,14962,22433,TCP,566,RST,548,receiving data,0
2024-05-27 22:41:03.358178,Smart Alarm System,101.232.19.157,92.158.156.69,58287,18361,UDP,877,RST,536,receiving data,1
2024-05-27 08:01:42.358178,Smart Alarm System,148.220.141.133,39.162.135.17,39610,57976,TCP,1431,,890,sending data,1
2024-05-26 22:40:46.358178,Smart Alarm System,166.197.92.214,207.176.41.193,34880,61893,UDP,1102,SYN,595,sending data,1
2024-05-27 09:51:45.358178,Smart Alarm System,107.251.3.96,149.206.116.56,17388,50418,UDP,158,,1030,idle,0
2024-05-27 18:39:17.358178,Smart Alarm System,153.95.144.223,46.108.248.125,32908,10409,TCP,1283,FIN,699,idle,0
2024-05-27 03:11:41.358178,Smart Alarm System,45.96.110.183,121.115.148.90,10742,47999,TCP,597,ACK,1273,sending data,1
2024-05-26 21:46:56.358178,Smart Alarm System,241.59.241.177,246.181.15.84,16165,33256,UDP,608,,105,receiving data,1
2024-05-27 02:45:15.358178,Smart Alarm System,152.11.75.223,127.123.36.241,39503,38502,TCP,1188,ACK,1017,idle,1
2024-05-27 16:43:35.358178,Smart Alarm System,52.100.64.49,247.31.90.156,51223,34065,UDP,111,SYN,1000,sending data,1
2024-05-27 18:01:14.358178,Smart Alarm System,153.184.75.113,191.126.195.94,30469,46057,TCP,779,SYN,854,sending data,0
2024-05-28 00:02:54.359180,Smart Alarm System,24.253.247.246,121.60.12.142,52682,27870,UDP,1176,SYN,154,receiving data,1
2024-05-26 21:11:55.359180,Smart Alarm System,229.83.250.230,117.120.119.199,51380,32335,TCP,142,ACK,776,sending data,1
2024-05-27 10:13:54.359180,Smart Alarm System,186.57.181.6,134.215.218.91,43298,54627,TCP,681,RST,966,sending data,0
2024-05-27 16:16:15.359180,Smart Alarm System,78.238.56.92,100.171.36.17,52003,34891,TCP,202,RST,957,receiving data,0
2024-05-27 12:58:47.359180,Smart Alarm System,117.84.125.183,218.3.154.115,40076,10863,TCP,53,SYN,35,receiving data,0
2024-05-27 12:38:05.359180,Smart Alarm System,111.39.169.87,95.204.253.62,52002,42741,UDP,835,SYN,637,receiving data,0
2024-05-27 08:45:33.359180,Smart Alarm System,226.172.27.57,180.149.165.51,2611,35191,UDP,420,ACK,80,receiving data,0
2024-05-27 15:05:18.359180,Smart Alarm System,86.164.75.242,216.165.143.29,12167,34649,UDP,805,FIN,1159,sending data,1
2024-05-26 23:08:05.359180,Smart Alarm System,235.138.127.61,181.205.66.47,41074,7334,UDP,1338,RST,1325,sending data,0
2024-05-27 09:35:20.359180,Smart Alarm System,184.149.220.84,206.32.250.41,13663,55428,TCP,443,SYN,246,idle,0
2024-05-27 14:44:46.359180,Smart Alarm System,40.20.249.2,59.86.25.209,59783,58340,UDP,1339,ACK,1140,idle,0
2024-05-26 23:11:55.359180,Smart Alarm System,142.20.42.243,127.242.66.195,4200,6640,TCP,222,FIN,1297,idle,1
2024-05-27 21:30:41.359180,Smart Alarm System,240.51.50.204,36.77.105.25,5678,32602,UDP,1495,,89,sending data,0
2024-05-27 23:41:17.359180,Smart Alarm System,47.109.169.144,208.27.34.222,2004,21791,UDP,646,FIN,938,sending data,1
2024-05-27 23:40:48.359180,Smart Alarm System,180.86.41.82,100.68.70.178,52454,32179,TCP,1230,FIN,1286,sending data,1
2024-05-27 17:54:03.359180,Smart Alarm System,247.239.138.106,189.207.39.170,63855,1459,UDP,431,RST,1035,receiving data,0
2024-05-27 17:45:14.359180,Smart Alarm System,123.201.57.48,125.122.188.101,13119,16083,TCP,104,FIN,759,idle,1
2024-05-27 09:42:30.359180,Smart Alarm System,33.162.32.212,198.6.93.95,29505,8941,UDP,121,SYN,554,sending data,1
2024-05-27 03:27:30.359180,Smart Alarm System,155.254.212.238,170.162.11.236,29964,59660,UDP,1085,FIN,77,idle,1
2024-05-27 16:41:23.359180,Smart Alarm System,59.136.13.53,141.49.158.0,46179,57394,TCP,1301,FIN,151,sending data,0
2024-05-26 22:40:29.359180,Smart Alarm System,237.232.30.250,20.52.79.59,50093,38667,UDP,687,SYN,911,receiving data,1
2024-05-27 03:22:36.359180,Smart Alarm System,164.35.113.208,69.125.252.174,41111,46476,TCP,69,ACK,333,sending data,1
2024-05-26 22:46:05.359180,Smart Alarm System,178.226.199.125,195.174.96.70,42768,51015,TCP,616,SYN,263,idle,0
2024-05-27 02:58:57.359180,Smart Alarm System,142.120.209.11,212.56.58.16,10684,63039,UDP,1265,RST,124,idle,1
2024-05-27 09:37:26.359180,Smart Alarm System,2.14.255.72,145.212.189.143,1579,10175,TCP,813,RST,372,receiving data,0
2024-05-27 21:45:00.359180,Smart Alarm System,47.116.76.145,24.73.56.203,57462,46753,UDP,1024,ACK,772,idle,0
2024-05-27 16:34:10.359180,Smart Alarm System,226.134.116.198,168.247.13.49,48640,51394,UDP,977,RST,91,idle,0
2024-05-27 13:29:19.359180,Smart Alarm System,230.86.130.4,197.243.184.8,3330,44283,UDP,428,SYN,413,idle,1
2024-05-27 02:25:44.359180,Smart Alarm System,52.201.119.21,1.136.95.97,61217,20330,UDP,143,,1075,receiving data,1
